chapter_id,volume,chapter,source_file,line_start,line_end,source_heading,linked_scene_ids,status,boundary_status,remaining_review,notes
Adi092,2,92,MAHABHARATA-2-AADIPARVA_djvu.txt,13006,13475,"(ಶಕುಂತಲೆಯ ವಾದ, ದುಷ್ಪಂತನ ನಿರಾಕರಣೆ, ಶಕುಂತಲೆಯ ಆಶ್ರಮಕ್ಕೆ ಹಿಂದಿರುಗುವ ಪ್ರಯತ್ನ.)",G17-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi093,2,93,MAHABHARATA-2-AADIPARVA_djvu.txt,13476,14534,"(ಅಶರೀರವಾಣಿ. ದುಷ್ಟಂತನಿಂದ ಪತ್ನೀಪುತ್ರರ ಸ್ವೀಕಾರ, ಭರತನ ರಾಜ್ಯಾಭಿಷೇಕ ಮತ್ತು ಅವನ ಚರಿತೆ.)",G17-S04 | G17-S05 | G17-S06 | G17-S07 | C93-S01 | C93-S02 | C93-S03 | C93-S04 | C93-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi094,2,94,MAHABHARATA-2-AADIPARVA_djvu.txt,14535,14763,"(ಭರತವಂಶದಲ್ಲಿಮಹಾಭಿಷಜನ ಜನನ. ಅವನಿಗೆ, ಗಂಗೆಗೆ ಬ್ರಹ್ಮಶಾಪ, ಗಂಗೆ ಮತ್ತು ಅಷ್ಟವಸುಗಳ ಸಂವಾದ.)",G17-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi095,2,95,MAHABHARATA-2-AADIPARVA_djvu.txt,14764,15510,"(ಪ್ರತೀಪ-ಗಂಗೆಯರ ಪ್ರಸಂಗ, ಶಂತನುವಿನ ಜನ್ಮ. ಅವನಿಗೆ ರಾಜ್ಯಾಭಿಷೇಕ, ಮತ್ತು ಗಂಗೆಯ ಜೊತೆಯಲ್ಲಿಸಂವಾದ.)",G17-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi096,2,96,MAHABHARATA-2-AADIPARVA_djvu.txt,15511,15965,"(ಗಂಗೆಯಿಂದ ಸಪ್ತಶಿಶುಗಳ ಹನನ, ಅಷ್ಟಮಶಿಶುವನ್ನು ಉಳಿಸಿ, ಶಂತನುವಿಗೆ ರಹಸ್ಯವನ್ನು ತಿಳಿಸಿ, ಸರ್ಗಲೋಕ ಗಮನ.)",G17-S10,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi097,2,97,MAHABHARATA-2-AADIPARVA_djvu.txt,15966,16556,(ವಸುಗಳಿಗೆ ವಸಿಷ್ಠರಿಂದ ಶಾಪ ಬಂದ ಪ್ರಕಾರ),G17-S11,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi098,2,98,MAHABHARATA-2-AADIPARVA_djvu.txt,16557,16976,"(ಶಂತನುವಿನ ರಾಜ್ಯಭಾರ ಕ್ರಮ, ಗಂಗೆಯಿಂದ ದೇವವ್ರತನ ಸಮರ್ಪಣೆ, ದೇವವ್ರತನಿಗೆ ಯುವರಾಜ್ಯದಲ್ಲಿಅಭಿಷೇಕ.)",G18-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi099,2,99,MAHABHARATA-2-AADIPARVA_djvu.txt,16977,17819,"(ಶಂತನು ದಾಶಕನ್ಯಾಪ್ರಸಂಗ, ಭೀಷ್ಮರ ಪಾತ್ರ, ""ಭೀಷ್ಠ' ಎಂಬ ನಾಮಕರಣ.)",G18-S02 | G18-S03 | G18-S04 | G18-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi100,2,100,MAHABHARATA-2-AADIPARVA_djvu.txt,17820,18125,"(ಶಂತನು-ಸತ್ಯವತಿಯರ ವಿವಾಹ, ಚಿತ್ರಾಂಗದನ ಉತ್ಪತ್ತಿ ಮತ್ತು ಮರಣ. ವಿಚಿತ್ರವೀರ್ಯ ರಾಜ್ಯಾಭಿಷೇಕ.)",G18-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi101,2,101,MAHABHARATA-2-AADIPARVA_djvu.txt,18126,19279,"(ಭೀಷ್ಮರ ದಿಗ್ವಿಜಯ, ಕಾಶೀರಾಜನ ಕನ್ಯೆಯರ ಆಹರಣ, ಅಂಬೆಯ ಪ್ರಕರಣ.) '",G18-S06 | G18-S07 | G18-S10,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi102,2,102,MAHABHARATA-2-AADIPARVA_djvu.txt,19280,19578,"(ಅಂಬೆಯ ಅಲೆದಾಟ, ದ್ರುಪದನ ಗೃಹದ್ದಾರದಲ್ಲಿ ಮಾಲೆಯ ನಿಕ್ಷೇಪ. ಶಿಖಂಡಿಯಿಂದ ಅದರ ಧಾರಣೆ ಮತ್ತು ಶಿಖಂಡಿಗೆ ಪುರುಷಭಾವ.)",G18-S08 | G18-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi103,2,103,MAHABHARATA-2-AADIPARVA_djvu.txt,19579,19893,"(ವಿಚಿತ್ರವೀರ್ಯನಿಗೆ ಅಂಬಿಕೆ, ಅಂಬಾಲಿಕೆಯರ ಜೊತೆಯಲ್ಲಿ ವಿವಾಹ, ವಿಚಿತ್ರವೀರ್ಯನ ಮರಣ. ಅವನ ಪತ್ನಿಯರಲ್ಲಿ ಮಕ್ಕಳನ್ನು ಪಡೆಯಲು ಭೀಷ್ಠರ ನಿರಾಕರಣೆ.)",G18-S11,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi104,2,104,MAHABHARATA-2-AADIPARVA_djvu.txt,19894,20453,(ಭೀಷ್ಠರಿಂದ ಸತ್ಯವತಿಯನ್ನು ಕುರಿತು ದಿರ್ಧತಮಸರ ಚರಿತ್ರಕಥನ),G18-S12 | V2201-S01 | V2201-S02 | V2201-S03 | V2201-S04 | V2201-S05 | V2201-S06 | V2201-S07 | V2201-S08 | V2201-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi105,2,105,MAHABHARATA-2-AADIPARVA_djvu.txt,20454,20653,(ಕುಲವೃದ್ಧಿಗಾಗಿ ಭೀಷ್ಮ ಮತ್ತು ಸತ್ಯವತಿಯರ ಸಂವಾದ.),G19-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi106,2,106,MAHABHARATA-2-AADIPARVA_djvu.txt,20654,21512,(ಸತ್ಯವತಿಯಿಂದ ಭೀಷ್ಠರನ್ನು ಕುರಿತು ವ್ಯಾಸರ ಜನ್ಮಕಥನ. ತಾಯಿಯಿಂದ ಸ್ಫೃತರಾಗಿ ವ್ಯಾಸರ ಆಗಮನ.),G19-S01 | G19-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.","Repeated chapter-opening headers in raw OCR: 20654,20744. Do not narrate duplicate as a second event."
Adi107,2,107,MAHABHARATA-2-AADIPARVA_djvu.txt,21513,21975,"(ವ್ಯಾಸರಿಂದ ಧೃತರಾಷ್ಟ್ರ, ಪಾಂಡು ಮತ್ತು ವಿದುರರ ಜನನ.)",G19-S03 | G19-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi108,2,108,MAHABHARATA-2-AADIPARVA_djvu.txt,21976,22411,(ಯಮನಿಗೆ ಮಾಂಡವ್ಯರ ಶಾಪ ಮತ್ತು ವಿದುರನಾಗಿ ಅವತಾರ.),G19-S05 | G19-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi109,2,109,MAHABHARATA-2-AADIPARVA_djvu.txt,22412,23246,"(ಧೃತರಾಷ್ಟ್ರ ಮೊದಲಾದವರ ವಿದ್ಯಾಭ್ಯಾಸ, ವಿವಾಹ ಮತ್ತು ಪಾಂಡುವಿನ ರಾಜ್ಯಾಭಿಷೇಕ.)",G19-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi110,2,110,MAHABHARATA-2-AADIPARVA_djvu.txt,23247,23921,"(ಕುಂತಿಯ ಪೂರ್ವವೃತ್ತಾಂತ, ದುರ್ವಾಸರ ಮಂತ್ರೋಪದೇಶ, ಕರ್ಣನ ಉತ್ತತ್ತಿ ಮತ್ತು ಪರಿತ್ಯಾಗ. ದಾಶರಾಜನಿಂದ ಕರ್ಣನ ಸ್ವೀಕಾರ ಮತ್ತು ಸಂಕ್ಷೇಪವಾಗಿ ಕರ್ಣನ ಚರಿತ್ರೆ.)",G19-S08 | G19-S09 | G19-S10 | G19-S11,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi111,2,111,MAHABHARATA-2-AADIPARVA_djvu.txt,23922,24530,"(ಪಾಂಡುವಿನ ವಿವಾಹ, ದಿಗಿಜಯ, ಅರಣ್ಯಗಮನ ಮತ್ತು ಕಿಂದಮಶಾಪ.)",G19-S12 | G19-S13,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi112,2,112,MAHABHARATA-2-AADIPARVA_djvu.txt,24531,25379,"(ಪಾಂಡುವಿನ ಶೋಕ, ಕುಂತಿ ಮಾದ್ರಿಯರ ಜೊತೆಯಲ್ಲಿ ಸಂವಾದ, ಸಂನ್ಯಾಸವನ್ನು ಸ್ವೀಕರಿಸದೆ, ವಾನಪ್ರಸ್ನ್ಥಧರ್ಮಾಚರಣೆ, ವಿದುರನ ವಿವಾಹ ಮತ್ತು ಪೆತ್ರೋತತಿ.  ವೈಶಂಪಾಯನಃ   ತಮತೀತಮುಪಕ್ರಮ್ಯ ರಾಜಾ ಸಮಿವ ಬಾಂಧವಮ್‌ ಟ ಸಭಾರ್ಯಃ ಶೋಕಮೋಹಾರ್ತಃ ಪರ್ಯದೇವಯದಾತುರಃ 11೧॥!   -518- ಮಹಾಭಾರತ ಆದಿಪರ್ವ   ರಾಜನಾದ ಪಾಂಡುವು ಮೃತನಾದ ಯಷಿಪುತ್ರನಾದ ಕಿಂದಮನನ್ನು ತನ್ನ ಬಂಧುವಿನಂತೆ ಭಾವಿಸಿ ಪತ್ನಿಯರೊಡಗೂಡಿ ಶೋಕಮೋಹಗಳಿಂದ ಕೂಡಿದವನಾಗಿ ವಿಹಲನಾಗಿ ಗೋಳಾಡಿದನು.   ಪಾಂಡುಃ  ",G20-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi113,2,113,MAHABHARATA-2-AADIPARVA_djvu.txt,25380,26087,"(ಗಾಂಧಾರಿಯ ಗರ್ಭಧಾರಣೆ, ಪಾಂಡುವಿಗೆ ಪುತ್ರಚಿಂತೆ, ಕುಂತಿಯಿಂದ ಪಾಂಡುವನ್ನು ಕುರಿತು ವ್ಯಷಿತಾಶಚರಿತ ನಿರೂಪಣೆ.)",G20-S02 | G20-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi114,2,114,MAHABHARATA-2-AADIPARVA_djvu.txt,26088,26958,"(ಪಾಂಡುವಿನ ಉತ್ತರ, ಉದ್ದಾಲಕರ ಕಥೆ, ಕುಂತಿಯಿಂದ ದುರ್ವಾಸರಿಂದ ಮಂತ್ರಪ್ರಾಪ್ತಿಯ ಕಥನ.)",G20-S04 | G20-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi115,2,115,MAHABHARATA-2-AADIPARVA_djvu.txt,26959,27778,"(ಪಾಂಡುವಿನ ಹರ್ಷ, ಯಮ ವಾಯುಗಳಿಂದ ಕುಂತಿಯಲ್ಲಿ ಯುಧಿಷ್ಠಿರ ಭೀಮಸೇನರ ಉತ್ಪತ್ತಿ. ಅಶರೀರವಾಣಿ.)",G20-S05 | G20-S06 | G20-S07 | G20-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi116,2,116,MAHABHARATA-2-AADIPARVA_djvu.txt,27779,27933,(ಗಾಂಧಾರಿಯಲ್ಲಿದುಶ್ಶಲೆಯ ಜನನ.),G20-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi117,2,117,MAHABHARATA-2-AADIPARVA_djvu.txt,27934,28179,"(ದುರ್ಯೋಧನಾದಿ ನೂರು ಪುತ್ರರ ನಾಮ ಕಥನ, ಜಯದ್ರಥ ದುಶ್ಕಲೆಯರ   ವಿವಾಹ. )",G20-S09 | C117-S01 | C117-S02 | C117-S03 | C117-S04 | C117-S05 | C117-S06 | C117-S07 | C117-S08 | C117-S09 | C117-S10 | C117-S11 | C117-S12 | C117-S13,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi118,2,118,MAHABHARATA-2-AADIPARVA_djvu.txt,28180,29028,(ಕುಂತಿಯಲ್ಲಿಇಂದ್ರನಿಂದ ಅರ್ಜುನನ ಉತ್ಪತ್ತಿ ಮತ್ತು ಅಶರೀರವಾಣಿ.),G20-S10,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi119,2,119,MAHABHARATA-2-AADIPARVA_djvu.txt,29029,29566,"(ಅಶ್ವಿನೀದೇವತೆಗಳಿಂದ ಮಾದ್ರಿಯಲ್ಲಿನಕುಲ ಸಹದೇವರ ಜನನ, ಪಾಂಡವರ ನಾಮಕರಣ, ಉಪನಯನ ಸಂಸ್ಕಾರ, ಮತ್ತು ಶರ್ಯಾತಿಯ ಪುತ್ರನಾದ ಶುಕನಿಂದ ಶಸ್ತ್ರಾಭ್ಯಾಸ.)",G20-S11 | G20-S12,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi120,2,120,MAHABHARATA-2-AADIPARVA_djvu.txt,29567,29813,(ಯುಧಿಷ್ಠಿರ ಮೊದಲಾದವರ ಆಯುರ್ಭಾವ ಕಥನ.),G21-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi121,2,121,MAHABHARATA-2-AADIPARVA_djvu.txt,29814,30816,"(ಪಾಂಡುವಿನ ಮರಣ, ಮಾದ್ರಿಯ ಸಹಗಮನ, ಉತ್ತರಕ್ರಿಯೆ.)",G21-S02 | G21-S03 | G21-S04 | G21-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi122,2,122,MAHABHARATA-2-AADIPARVA_djvu.txt,30817,31434,,G21-S05 | G21-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.","Repeated chapter-opening headers in raw OCR: 30817,30900. Do not narrate duplicate as a second event."
Adi123,2,123,MAHABHARATA-2-AADIPARVA_djvu.txt,31435,31783,(ಪಾಂಡು ಮತ್ತು ಮಾದ್ರಿಯರಿಗೆ ರಾಜೋಚಿತ ಉತ್ತರಕ್ರಿಯಾವಿಧಿ.),G21-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",Heading at31435 ends in stray vertical bar; observed and manually included.
Adi124,2,124,MAHABHARATA-2-AADIPARVA_djvu.txt,31784,32108,"(ಪಾಂಡುವಿಗೆ ಶ್ರಾದ್ದದಾನ, ವ್ಯಾಸರ ಮಾತಿನಂತೆ, ಸತ್ಯವತಿ, ಅಂಬಿಕೆ  ಅಂಬಾಲಿಕೆಯರ ತಪೋವನಗಮನ.)",G21-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi125,2,125,MAHABHARATA-2-AADIPARVA_djvu.txt,32109,32546,"(ಕುಮಾರರ ವಿಹಾರ, ಭೀಮನ ಪ್ರಾಬಲ್ಯ, ದುರ್ಯೋಧನನ ಶರ್ಷ್ಯೆ, ಭೀಮನನ್ನು ಕೊಲ್ಲಲು ಪ್ರಯತ್ನ.)",G21-S08 | G21-S09 | G21-S10,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi126,2,126,MAHABHARATA-2-AADIPARVA_djvu.txt,32547,33268,"(ದುರ್ಯೋಧನನಿಂದ ಪುನಃ ಭೀಮನಿಗೆ ವಿಷದಾನ, ಭೀಮನ ನಾಗಲೋಕ ಪ್ರಾಪ್ತಿ ಮತ್ತು ಅಲ್ಲಿಸನ್ನಾನ.)",G21-S11 | G21-S12 | G21-S13 | G21-S14,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi127,2,127,MAHABHARATA-2-AADIPARVA_djvu.txt,33269,33794,(ಗೌತಮರಿಂದ ಶರಸ್ತಂಬದಲ್ಲಿಕೃಪ ಮತ್ತು ಕೃಪಿಯರ ಜನನ. ಶಂತನುವಿನಿಂದ ಆ ಶಿಶುಗಳ ಸೀಕಾರ -),G21-S15,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi128,2,128,MAHABHARATA-2-AADIPARVA_djvu.txt,33795,34212,"(ದ್ರೋಣರ ಉತ್ಪತ್ತಿ, ಪರಶುರಾಮರಿಂದ ಅಸ್ವಪ್ರಾಪ್ತಿ. ಅಶ್ಚತ್ಥಾಮರ ಜನನ.)",G22-S01 | G22-S02 | G22-S03 | G22-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi129,2,129,MAHABHARATA-2-AADIPARVA_djvu.txt,34213,34495,"(ದ್ರುಪದನಿಂದ ದ್ರೋಣರಿಗೆ ಅವಮಾನ, ದ್ರೋಣರ ಹಸ್ತಿನಪುರಗಮನ.)",G22-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi130,2,130,MAHABHARATA-2-AADIPARVA_djvu.txt,34496,35231,"(ದ್ರೋಣ ಮತ್ತು ರಾಜಕುಮಾರರ ಸಮಾಗಮ, ದ್ರೋಣರ ಕೌಶಲ, ಭೀಷ್ಮರ ಆದೇಶದಂತೆ ಎಲ್ಲಾಕುಮಾರರಿಗೆ ದ್ರೋಣರಲ್ಲಿ ಶಿಷ್ಯವೃತ್ತಿ.)",G22-S02 | G22-S04 | G22-S07 | G22-S08 | G22-S09,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi131,2,131,MAHABHARATA-2-AADIPARVA_djvu.txt,35232,35620,"(ಏಕಲವ್ಯಕಥಾ, ಅವನ ಗುರುಭಕ್ತಿ ಮತ್ತು ಗುರುದಕ್ಷಿಣಾದಾನ)",G22-S10 | G22-S11 | G22-S12 | G22-S13,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi132,3,132,MAHABHARATA-3-AADIPARVA_djvu.txt,812,1279,"(ದ್ರೋಣರಿಂದ ಅರ್ಜುನನ ಪರೀಕ್ಷೆ, . ಅರ್ಜುನನ ಅತಿಶಯ. ಅರ್ಜುನನಿಂದ ಲಕ್ಷ $ವೇಧ. ಬ್ರಹ್ಮಶಿರಸ್‌ ಅಸ್ಪದ ಪ್ರಾಪ್ತಿ.)",G23-S01 | G23-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi133,3,133,MAHABHARATA-3-AADIPARVA_djvu.txt,1280,1742,"(ಕುಮಾರರಿಂದ ಅಸ್ಪಕೌಶಲ ಪ್ರದರ್ಶನ, ಯುಧಿಷ್ಠಿರ ಪರೀಕ್ಷೆ, ಭೀಮ ದುರ್ಯೋಧನರ ರಂಗ ಪ್ರವೇಶ)",G23-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi134,3,134,MAHABHARATA-3-AADIPARVA_djvu.txt,1743,2131,"(ಭೀಮದುರ್ಯೋಧನರ ಸಲುವಾಗಿ ಪ್ರೇಕ್ಷಕದೆ ಶೈಧೀಭಾವ, ಅಶಶ್ನಾಮರಿಂದ  ಸಮಾಧಾನ, ಅರ್ಜುನನ ರಂಗಪ್ರವೇಶ ಮತ್ತು ಕೌಶಲ ಪ್ರದರ್ಶನ)",G23-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi135,3,135,MAHABHARATA-3-AADIPARVA_djvu.txt,2132,2600,"(ಕರ್ಣನ ರಂಗಪ್ರವೇಶ, ಅರ್ಜುನನನ್ನು ಮೀರಿಸಿ ಕೌಶಲ ಪ್ರದರ್ಶನ,   ಕರ್ಣಾರ್ಜುನರ ವಿರೋಧ, ದುರ್ಯೋಧನನಿಂದ ಅಂಗರಾಜ್ಯದಲ್ಲಿ ಕರ್ಣನ ಅಭಿಷೇಕ)",G23-S05 | G23-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi136,3,136,MAHABHARATA-3-AADIPARVA_djvu.txt,2601,3177,"(ಕರ್ಣನ ತಂದೆಯಾದ ಅಧಿರಥನ ರಂಗಪ್ರವೇಶ, ಅವನಿಗೆ ಕರ್ಣನ ನಮಸ್ಕಾರ, ಭೀಮಸೇನನ ಮೂದಲಿಕೆಯ ಮಾತುಗಳು, ರಂಗದಿಂದ ಎಲ್ಲರ ನಿರ್ಗಮನ.)",G23-S07 | G23-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi137,3,137,MAHABHARATA-3-AADIPARVA_djvu.txt,3178,4650,"(ದ್ರೋಣರಿಗೆ ಗುರುದಕ್ಷಿಣದಾನ ಪ್ರಸಂಗ, ದುರ್ಯೋಧನಾದಿಗಳ ಪರಾಜಯ, ಭೀಮಾರ್ಜುನರ ಜಯ, ದ್ರೋಣದ್ರುಪದ ಸಂವಾದ, ದ್ರೋಣರಿಂದ ದ್ರುಪದನ ಅರ್ಧರಾಜ್ಯ ಸ್ವೀಕಾರ.)",G24-S01 | G24-S02 | G24-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi138,3,138,MAHABHARATA-3-AADIPARVA_djvu.txt,4651,5384,"(ದ್ರುಪದನಿಂದ ಯಾಜಾನುಯಾಜರ ವರಣ, ಧೃಷ್ಟದ್ಯುಮ್ನ ಮತ್ತು ದ್ರೌಪದಿಯರ ಉತ್ಪತ್ತಿ)",G24-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi139,3,139,MAHABHARATA-3-AADIPARVA_djvu.txt,5385,5682,(ತಪಸ್ಸು ಮಾಡುತ್ತಿದ್ದ ಪಾಂಚಾಲರಾಜನಾದ ಪೃಷತನಿಗೆ ಮೇನಕೆಯ ದರ್ಶನದಿಂದ ದ್ರುಪದನ ಉತ್ಪತ್ತಿ.),G24-S04 | A101-S01 | A101-S02 | A101-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi140,3,140,MAHABHARATA-3-AADIPARVA_djvu.txt,5683,6194,"(ಯುಧಿಷ್ಠಿರನಿಗೆ ಯೌವರಾಜ್ಯಾಭಿಷೇಕ, ಬಲರಾಮನಲ್ಲಿ ಭೀಮಸೇನನ ಗದಾಭ್ಯಾಸ, ದ್ರೋಣರಿಂದ ಅರ್ಜುನನಿಗೆ ಬ್ರಹ್ಮಶಿರ ಅಸ್ಪಪ್ರಾಪ್ತಿ. ಭೀಮಾರ್ಜುನ ವಿಜಯ, ದುರ್ಯೋಧನನ ಅಸೂಯೆ, ಧೃತರಾಷ್ಟ್ರನ ಬುದ್ಧಿಭೇದ)",G24-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
